Código del País,Nombre del  País,Años de Registro,Sexo de la Agrupación,Número de muertes
SWZ,Swaziland,1970,Ambas,150
SWZ,Swaziland,1970,Hombres,47
SWZ,Swaziland,1970,Mujeres,39
SWZ,Swaziland,1970,Ambas,86
SWZ,Swaziland,1970,Hombres,57
SWZ,Swaziland,1970,Mujeres,45
SWZ,Swaziland,1970,Ambas,103
SWZ,Swaziland,1970,Hombres,63
SWZ,Swaziland,1970,Mujeres,60
SWZ,Swaziland,1970,Ambas,124
SWZ,Swaziland,1970,Hombres,50
SWZ,Swaziland,1970,Mujeres,62
SWZ,Swaziland,1970,Ambas,111
SWZ,Swaziland,1970,Hombres,56
SWZ,Swaziland,1970,Mujeres,62
SWZ,Swaziland,1970,Ambas,118
SWZ,Swaziland,1970,Hombres,69
SWZ,Swaziland,1970,Mujeres,71
SWZ,Swaziland,1970,Ambas,139
SWZ,Swaziland,1970,Hombres,81
SWZ,Swaziland,1970,Mujeres,72
SWZ,Swaziland,1970,Ambas,152
SWZ,Swaziland,1970,Hombres,102
SWZ,Swaziland,1970,Mujeres,81
SWZ,Swaziland,1970,Ambas,183
SWZ,Swaziland,1970,Hombres,130
SWZ,Swaziland,1970,Mujeres,99
SWZ,Swaziland,1970,Ambas,230
SWZ,Swaziland,1970,Hombres,141
SWZ,Swaziland,1970,Mujeres,112
SWZ,Swaziland,1970,Ambas,253
SWZ,Swaziland,1970,Hombres,152
SWZ,Swaziland,1970,Mujeres,138
SWZ,Swaziland,1970,Ambas,290
SWZ,Swaziland,1970,Hombres,137
SWZ,Swaziland,1970,Mujeres,149
SWZ,Swaziland,1970,Ambas,286
SWZ,Swaziland,1970,Hombres,123
SWZ,Swaziland,1970,Mujeres,148
SWZ,Swaziland,1970,Ambas,271
SWZ,Swaziland,1970,Hombres,90
SWZ,Swaziland,1970,Mujeres,128
SWZ,Swaziland,1970,Ambas,218
SWZ,Swaziland,1970,Hombres,75
SWZ,Swaziland,1970,Mujeres,133
SWZ,Swaziland,1970,Ambas,208
SWZ,Swaziland,1970,Hombres,"3,921"
SWZ,Swaziland,1970,Mujeres,"3,400"
SWZ,Swaziland,1970,Ambas,"7,321"
SWZ,Swaziland,1980,Hombres,352
SWZ,Swaziland,1980,Mujeres,308
SWZ,Swaziland,1980,Ambas,660
SWZ,Swaziland,1980,Hombres,118
SWZ,Swaziland,1980,Mujeres,97
SWZ,Swaziland,1980,Ambas,215
SWZ,Swaziland,1980,Hombres,"1,041"
SWZ,Swaziland,1980,Mujeres,735
SWZ,Swaziland,1980,Ambas,"1,776"
SWZ,Swaziland,1980,Hombres,587
SWZ,Swaziland,1980,Mujeres,507
SWZ,Swaziland,1980,Ambas,"1,093"
SWZ,Swaziland,1980,Hombres,79
SWZ,Swaziland,1980,Mujeres,65
SWZ,Swaziland,1980,Ambas,144
SWZ,Swaziland,1980,Hombres,46
SWZ,Swaziland,1980,Mujeres,37
SWZ,Swaziland,1980,Ambas,83
SWZ,Swaziland,1980,Hombres,64
SWZ,Swaziland,1980,Mujeres,45
SWZ,Swaziland,1980,Ambas,109
SWZ,Swaziland,1980,Hombres,72
SWZ,Swaziland,1980,Mujeres,57
SWZ,Swaziland,1980,Ambas,130
SWZ,Swaziland,1980,Hombres,56
SWZ,Swaziland,1980,Mujeres,61
SWZ,Swaziland,1980,Ambas,117
SWZ,Swaziland,1980,Hombres,52
SWZ,Swaziland,1980,Mujeres,62
SWZ,Swaziland,1980,Ambas,114
SWZ,Swaziland,1980,Hombres,63
SWZ,Swaziland,1980,Mujeres,65
SWZ,Swaziland,1980,Ambas,128
SWZ,Swaziland,1980,Hombres,93
SWZ,Swaziland,1980,Mujeres,67
SWZ,Swaziland,1980,Ambas,161
SWZ,Swaziland,1980,Hombres,113
SWZ,Swaziland,1980,Mujeres,78
SWZ,Swaziland,1980,Ambas,192
SWZ,Swaziland,1980,Hombres,126
SWZ,Swaziland,1980,Mujeres,98
SWZ,Swaziland,1980,Ambas,224
SWZ,Swaziland,1980,Hombres,148
SWZ,Swaziland,1980,Mujeres,115
SWZ,Swaziland,1980,Ambas,262
SWZ,Swaziland,1980,Hombres,175
SWZ,Swaziland,1980,Mujeres,144
SWZ,Swaziland,1980,Ambas,319
SWZ,Swaziland,1980,Hombres,165
SWZ,Swaziland,1980,Mujeres,162
SWZ,Swaziland,1980,Ambas,328
SWZ,Swaziland,1980,Hombres,146
SWZ,Swaziland,1980,Mujeres,171
SWZ,Swaziland,1980,Ambas,317
SWZ,Swaziland,1980,Hombres,106
SWZ,Swaziland,1980,Mujeres,148
SWZ,Swaziland,1980,Ambas,254
SWZ,Swaziland,1980,Hombres,97
SWZ,Swaziland,1980,Mujeres,162
SWZ,Swaziland,1980,Ambas,258
SWZ,Swaziland,1980,Hombres,"3,698"
SWZ,Swaziland,1980,Mujeres,"3,185"
SWZ,Swaziland,1980,Ambas,"6,883"
SWZ,Swaziland,1990,Hombres,349
SWZ,Swaziland,1990,Mujeres,305
SWZ,Swaziland,1990,Ambas,653
SWZ,Swaziland,1990,Hombres,82
SWZ,Swaziland,1990,Mujeres,71
SWZ,Swaziland,1990,Ambas,153
SWZ,Swaziland,1990,Hombres,768
SWZ,Swaziland,1990,Mujeres,538
SWZ,Swaziland,1990,Ambas,"1,306"
SWZ,Swaziland,1990,Hombres,346
SWZ,Swaziland,1990,Mujeres,298
SWZ,Swaziland,1990,Ambas,644
SWZ,Swaziland,1990,Hombres,73
SWZ,Swaziland,1990,Mujeres,60
SWZ,Swaziland,1990,Ambas,133
SWZ,Swaziland,1990,Hombres,49
SWZ,Swaziland,1990,Mujeres,39
SWZ,Swaziland,1990,Ambas,88
SWZ,Swaziland,1990,Hombres,83
SWZ,Swaziland,1990,Mujeres,57
SWZ,Swaziland,1990,Ambas,140
SWZ,Swaziland,1990,Hombres,103
SWZ,Swaziland,1990,Mujeres,84
SWZ,Swaziland,1990,Ambas,187
SWZ,Swaziland,1990,Hombres,95
SWZ,Swaziland,1990,Mujeres,92
SWZ,Swaziland,1990,Ambas,187
SWZ,Swaziland,1990,Hombres,90
SWZ,Swaziland,1990,Mujeres,91
SWZ,Swaziland,1990,Ambas,181
SWZ,Swaziland,1990,Hombres,97
SWZ,Swaziland,1990,Mujeres,96
SWZ,Swaziland,1990,Ambas,193
SWZ,Swaziland,1990,Hombres,109
SWZ,Swaziland,1990,Mujeres,96
SWZ,Swaziland,1990,Ambas,205
SWZ,Swaziland,1990,Hombres,136
SWZ,Swaziland,1990,Mujeres,100
SWZ,Swaziland,1990,Ambas,236
SWZ,Swaziland,1990,Hombres,188
SWZ,Swaziland,1990,Mujeres,112
SWZ,Swaziland,1990,Ambas,301
SWZ,Swaziland,1990,Hombres,197
SWZ,Swaziland,1990,Mujeres,130
SWZ,Swaziland,1990,Ambas,327
SWZ,Swaziland,1990,Hombres,200
SWZ,Swaziland,1990,Mujeres,160
SWZ,Swaziland,1990,Ambas,360
SWZ,Swaziland,1990,Hombres,211
SWZ,Swaziland,1990,Mujeres,190
SWZ,Swaziland,1990,Ambas,401
SWZ,Swaziland,1990,Hombres,204
SWZ,Swaziland,1990,Mujeres,205
SWZ,Swaziland,1990,Ambas,409
SWZ,Swaziland,1990,Hombres,151
SWZ,Swaziland,1990,Mujeres,186
SWZ,Swaziland,1990,Ambas,337
SWZ,Swaziland,1990,Hombres,136
SWZ,Swaziland,1990,Mujeres,224
SWZ,Swaziland,1990,Ambas,360
SWZ,Swaziland,1990,Hombres,"3,666"
SWZ,Swaziland,1990,Mujeres,"3,135"
SWZ,Swaziland,1990,Ambas,"6,802"
SWZ,Swaziland,2000,Hombres,366
SWZ,Swaziland,2000,Mujeres,323
SWZ,Swaziland,2000,Ambas,689
SWZ,Swaziland,2000,Hombres,102
SWZ,Swaziland,2000,Mujeres,84
SWZ,Swaziland,2000,Ambas,186
SWZ,Swaziland,2000,Hombres,941
SWZ,Swaziland,2000,Mujeres,665
SWZ,Swaziland,2000,Ambas,"1,606"
SWZ,Swaziland,2000,Hombres,502
SWZ,Swaziland,2000,Mujeres,428
SWZ,Swaziland,2000,Ambas,929
SWZ,Swaziland,2000,Hombres,131
SWZ,Swaziland,2000,Mujeres,112
SWZ,Swaziland,2000,Ambas,243
SWZ,Swaziland,2000,Hombres,113
SWZ,Swaziland,2000,Mujeres,99
SWZ,Swaziland,2000,Ambas,212
SWZ,Swaziland,2000,Hombres,257
SWZ,Swaziland,2000,Mujeres,225
SWZ,Swaziland,2000,Ambas,482
SWZ,Swaziland,2000,Hombres,419
SWZ,Swaziland,2000,Mujeres,513
SWZ,Swaziland,2000,Ambas,932
SWZ,Swaziland,2000,Hombres,545
SWZ,Swaziland,2000,Mujeres,643
SWZ,Swaziland,2000,Ambas,"1,189"
SWZ,Swaziland,2000,Hombres,556
SWZ,Swaziland,2000,Mujeres,604
SWZ,Swaziland,2000,Ambas,"1,160"
SWZ,Swaziland,2000,Hombres,526
SWZ,Swaziland,2000,Mujeres,474
SWZ,Swaziland,2000,Ambas,"1,001"
SWZ,Swaziland,2000,Hombres,455
SWZ,Swaziland,2000,Mujeres,365
SWZ,Swaziland,2000,Ambas,820
SWZ,Swaziland,2000,Hombres,434
SWZ,Swaziland,2000,Mujeres,312
SWZ,Swaziland,2000,Ambas,745
SWZ,Swaziland,2000,Hombres,419
SWZ,Swaziland,2000,Mujeres,202
SWZ,Swaziland,2000,Ambas,620
SWZ,Swaziland,2000,Hombres,386
SWZ,Swaziland,2000,Mujeres,225
SWZ,Swaziland,2000,Ambas,611
SWZ,Swaziland,2000,Hombres,403
SWZ,Swaziland,2000,Mujeres,239
SWZ,Swaziland,2000,Ambas,641
SWZ,Swaziland,2000,Hombres,363
SWZ,Swaziland,2000,Mujeres,365
SWZ,Swaziland,2000,Ambas,727
SWZ,Swaziland,2000,Hombres,303
SWZ,Swaziland,2000,Mujeres,304
SWZ,Swaziland,2000,Ambas,607
SWZ,Swaziland,2000,Hombres,248
SWZ,Swaziland,2000,Mujeres,286
SWZ,Swaziland,2000,Ambas,534
SWZ,Swaziland,2000,Hombres,242
SWZ,Swaziland,2000,Mujeres,356
SWZ,Swaziland,2000,Ambas,598
SWZ,Swaziland,2000,Hombres,"7,710"
SWZ,Swaziland,2000,Mujeres,"6,824"
SWZ,Swaziland,2000,Ambas,"14,534"
SWZ,Swaziland,2010,Hombres,320
SWZ,Swaziland,2010,Mujeres,279
SWZ,Swaziland,2010,Ambas,599
SWZ,Swaziland,2010,Hombres,73
SWZ,Swaziland,2010,Mujeres,64
SWZ,Swaziland,2010,Ambas,137
SWZ,Swaziland,2010,Hombres,682
SWZ,Swaziland,2010,Mujeres,479
SWZ,Swaziland,2010,Ambas,"1,160"
SWZ,Swaziland,2010,Hombres,304
SWZ,Swaziland,2010,Mujeres,262
SWZ,Swaziland,2010,Ambas,567
SWZ,Swaziland,2010,Hombres,85
SWZ,Swaziland,2010,Mujeres,71
SWZ,Swaziland,2010,Ambas,156
SWZ,Swaziland,2010,Hombres,80
SWZ,Swaziland,2010,Mujeres,77
SWZ,Swaziland,2010,Ambas,157
SWZ,Swaziland,2010,Hombres,319
SWZ,Swaziland,2010,Mujeres,299
SWZ,Swaziland,2010,Ambas,618
SWZ,Swaziland,2010,Hombres,661
SWZ,Swaziland,2010,Mujeres,815
SWZ,Swaziland,2010,Ambas,"1,476"
SWZ,Swaziland,2010,Hombres,895
SWZ,Swaziland,2010,Mujeres,"1,000"
SWZ,Swaziland,2010,Ambas,"1,895"
SWZ,Swaziland,2010,Hombres,798
SWZ,Swaziland,2010,Mujeres,762
SWZ,Swaziland,2010,Ambas,"1,560"
SWZ,Swaziland,2010,Hombres,669
SWZ,Swaziland,2010,Mujeres,538
SWZ,Swaziland,2010,Ambas,"1,207"
SWZ,Swaziland,2010,Hombres,540
SWZ,Swaziland,2010,Mujeres,427
SWZ,Swaziland,2010,Ambas,967
SWZ,Swaziland,2010,Hombres,484
SWZ,Swaziland,2010,Mujeres,392
SWZ,Swaziland,2010,Ambas,876
SWZ,Swaziland,2010,Hombres,464
SWZ,Swaziland,2010,Mujeres,284
SWZ,Swaziland,2010,Ambas,748
SWZ,Swaziland,2010,Hombres,446
SWZ,Swaziland,2010,Mujeres,347
SWZ,Swaziland,2010,Ambas,793
SWZ,Swaziland,2010,Hombres,462
SWZ,Swaziland,2010,Mujeres,362
SWZ,Swaziland,2010,Ambas,824
SWZ,Swaziland,2010,Hombres,451
SWZ,Swaziland,2010,Mujeres,519
SWZ,Swaziland,2010,Ambas,971
SWZ,Swaziland,2010,Hombres,437
SWZ,Swaziland,2010,Mujeres,440
SWZ,Swaziland,2010,Ambas,877
SWZ,Swaziland,2010,Hombres,319
SWZ,Swaziland,2010,Mujeres,409
SWZ,Swaziland,2010,Ambas,728
SWZ,Swaziland,2010,Hombres,320
SWZ,Swaziland,2010,Mujeres,522
SWZ,Swaziland,2010,Ambas,842
SWZ,Swaziland,2010,Hombres,"8,811"
SWZ,Swaziland,2010,Mujeres,"8,348"
SWZ,Swaziland,2010,Ambas,"17,159"
SYC,Seychelles,1970,Hombres,22
SYC,Seychelles,1970,Mujeres,15
SYC,Seychelles,1970,Ambas,38
SYC,Seychelles,1970,Hombres,8
SYC,Seychelles,1970,Mujeres,6
SYC,Seychelles,1970,Ambas,14
SYC,Seychelles,1970,Hombres,25
SYC,Seychelles,1970,Mujeres,19
SYC,Seychelles,1970,Ambas,43
SYC,Seychelles,1970,Hombres,20
SYC,Seychelles,1970,Mujeres,17
SYC,Seychelles,1970,Ambas,36
SYC,Seychelles,1970,Hombres,4
SYC,Seychelles,1970,Mujeres,3
SYC,Seychelles,1970,Ambas,7
SYC,Seychelles,1970,Hombres,3
SYC,Seychelles,1970,Mujeres,2
SYC,Seychelles,1970,Ambas,5
SYC,Seychelles,1970,Hombres,5
SYC,Seychelles,1970,Mujeres,3
SYC,Seychelles,1970,Ambas,8
SYC,Seychelles,1970,Hombres,6
SYC,Seychelles,1970,Mujeres,4
SYC,Seychelles,1970,Ambas,10
SYC,Seychelles,1970,Hombres,6
SYC,Seychelles,1970,Mujeres,4
SYC,Seychelles,1970,Ambas,9
SYC,Seychelles,1970,Hombres,6
SYC,Seychelles,1970,Mujeres,4
SYC,Seychelles,1970,Ambas,10
SYC,Seychelles,1970,Hombres,7
SYC,Seychelles,1970,Mujeres,5
SYC,Seychelles,1970,Ambas,12
SYC,Seychelles,1970,Hombres,8
SYC,Seychelles,1970,Mujeres,5
SYC,Seychelles,1970,Ambas,13
SYC,Seychelles,1970,Hombres,9
SYC,Seychelles,1970,Mujeres,6
SYC,Seychelles,1970,Ambas,15
SYC,Seychelles,1970,Hombres,11
SYC,Seychelles,1970,Mujeres,7
SYC,Seychelles,1970,Ambas,18
SYC,Seychelles,1970,Hombres,13
SYC,Seychelles,1970,Mujeres,8
SYC,Seychelles,1970,Ambas,20
SYC,Seychelles,1970,Hombres,14
SYC,Seychelles,1970,Mujeres,10
SYC,Seychelles,1970,Ambas,24
SYC,Seychelles,1970,Hombres,14
SYC,Seychelles,1970,Mujeres,11
SYC,Seychelles,1970,Ambas,25
SYC,Seychelles,1970,Hombres,12
SYC,Seychelles,1970,Mujeres,12
SYC,Seychelles,1970,Ambas,24
SYC,Seychelles,1970,Hombres,9
SYC,Seychelles,1970,Mujeres,10
SYC,Seychelles,1970,Ambas,19
SYC,Seychelles,1970,Hombres,8
SYC,Seychelles,1970,Mujeres,12
SYC,Seychelles,1970,Ambas,20
SYC,Seychelles,1970,Hombres,211
SYC,Seychelles,1970,Mujeres,160
SYC,Seychelles,1970,Ambas,371
SYC,Seychelles,1980,Hombres,12
SYC,Seychelles,1980,Mujeres,8
SYC,Seychelles,1980,Ambas,20
SYC,Seychelles,1980,Hombres,3
SYC,Seychelles,1980,Mujeres,2
SYC,Seychelles,1980,Ambas,5
SYC,Seychelles,1980,Hombres,7
SYC,Seychelles,1980,Mujeres,6
SYC,Seychelles,1980,Ambas,12
SYC,Seychelles,1980,Hombres,6
SYC,Seychelles,1980,Mujeres,5
SYC,Seychelles,1980,Ambas,11
SYC,Seychelles,1980,Hombres,2
SYC,Seychelles,1980,Mujeres,2
SYC,Seychelles,1980,Ambas,4
SYC,Seychelles,1980,Hombres,2
SYC,Seychelles,1980,Mujeres,2
SYC,Seychelles,1980,Ambas,4
SYC,Seychelles,1980,Hombres,5
SYC,Seychelles,1980,Mujeres,3
SYC,Seychelles,1980,Ambas,8
SYC,Seychelles,1980,Hombres,7
SYC,Seychelles,1980,Mujeres,3
SYC,Seychelles,1980,Ambas,10
SYC,Seychelles,1980,Hombres,7
SYC,Seychelles,1980,Mujeres,3
SYC,Seychelles,1980,Ambas,9
SYC,Seychelles,1980,Hombres,7
SYC,Seychelles,1980,Mujeres,3
SYC,Seychelles,1980,Ambas,10
SYC,Seychelles,1980,Hombres,8
SYC,Seychelles,1980,Mujeres,4
SYC,Seychelles,1980,Ambas,12
SYC,Seychelles,1980,Hombres,9
SYC,Seychelles,1980,Mujeres,4
SYC,Seychelles,1980,Ambas,13
SYC,Seychelles,1980,Hombres,11
SYC,Seychelles,1980,Mujeres,5
SYC,Seychelles,1980,Ambas,16
SYC,Seychelles,1980,Hombres,13
SYC,Seychelles,1980,Mujeres,7
SYC,Seychelles,1980,Ambas,20
SYC,Seychelles,1980,Hombres,15
SYC,Seychelles,1980,Mujeres,8
SYC,Seychelles,1980,Ambas,23
SYC,Seychelles,1980,Hombres,16
SYC,Seychelles,1980,Mujeres,9
SYC,Seychelles,1980,Ambas,26
SYC,Seychelles,1980,Hombres,17
SYC,Seychelles,1980,Mujeres,11
SYC,Seychelles,1980,Ambas,28
SYC,Seychelles,1980,Hombres,16
SYC,Seychelles,1980,Mujeres,12
SYC,Seychelles,1980,Ambas,28
SYC,Seychelles,1980,Hombres,12
SYC,Seychelles,1980,Mujeres,11
SYC,Seychelles,1980,Ambas,23
SYC,Seychelles,1980,Hombres,11
SYC,Seychelles,1980,Mujeres,15
SYC,Seychelles,1980,Ambas,26
SYC,Seychelles,1980,Hombres,185
SYC,Seychelles,1980,Mujeres,122
SYC,Seychelles,1980,Ambas,307
SYC,Seychelles,1990,Hombres,7
SYC,Seychelles,1990,Mujeres,5
SYC,Seychelles,1990,Ambas,12
SYC,Seychelles,1990,Hombres,2
SYC,Seychelles,1990,Mujeres,1
SYC,Seychelles,1990,Ambas,3
SYC,Seychelles,1990,Hombres,4
SYC,Seychelles,1990,Mujeres,3
SYC,Seychelles,1990,Ambas,7
SYC,Seychelles,1990,Hombres,4
SYC,Seychelles,1990,Mujeres,3
SYC,Seychelles,1990,Ambas,7
SYC,Seychelles,1990,Hombres,2
SYC,Seychelles,1990,Mujeres,1
SYC,Seychelles,1990,Ambas,3
SYC,Seychelles,1990,Hombres,2
SYC,Seychelles,1990,Mujeres,2
SYC,Seychelles,1990,Ambas,4
SYC,Seychelles,1990,Hombres,7
SYC,Seychelles,1990,Mujeres,3
SYC,Seychelles,1990,Ambas,10
SYC,Seychelles,1990,Hombres,10
SYC,Seychelles,1990,Mujeres,3
SYC,Seychelles,1990,Ambas,13
SYC,Seychelles,1990,Hombres,9
SYC,Seychelles,1990,Mujeres,3
SYC,Seychelles,1990,Ambas,12
SYC,Seychelles,1990,Hombres,9
SYC,Seychelles,1990,Mujeres,3
SYC,Seychelles,1990,Ambas,12
SYC,Seychelles,1990,Hombres,12
SYC,Seychelles,1990,Mujeres,5
SYC,Seychelles,1990,Ambas,17
SYC,Seychelles,1990,Hombres,13
SYC,Seychelles,1990,Mujeres,5
SYC,Seychelles,1990,Ambas,18
SYC,Seychelles,1990,Hombres,15
SYC,Seychelles,1990,Mujeres,6
SYC,Seychelles,1990,Ambas,21
SYC,Seychelles,1990,Hombres,18
SYC,Seychelles,1990,Mujeres,7
SYC,Seychelles,1990,Ambas,25
SYC,Seychelles,1990,Hombres,20
SYC,Seychelles,1990,Mujeres,8
SYC,Seychelles,1990,Ambas,28
SYC,Seychelles,1990,Hombres,22
SYC,Seychelles,1990,Mujeres,10
SYC,Seychelles,1990,Ambas,32
SYC,Seychelles,1990,Hombres,22
SYC,Seychelles,1990,Mujeres,12
SYC,Seychelles,1990,Ambas,34
SYC,Seychelles,1990,Hombres,20
SYC,Seychelles,1990,Mujeres,13
SYC,Seychelles,1990,Ambas,33
SYC,Seychelles,1990,Hombres,16
SYC,Seychelles,1990,Mujeres,12
SYC,Seychelles,1990,Ambas,28
SYC,Seychelles,1990,Hombres,15
SYC,Seychelles,1990,Mujeres,17
SYC,Seychelles,1990,Ambas,32
SYC,Seychelles,1990,Hombres,227
SYC,Seychelles,1990,Mujeres,123
SYC,Seychelles,1990,Ambas,350
SYC,Seychelles,2000,Hombres,5
SYC,Seychelles,2000,Mujeres,3
SYC,Seychelles,2000,Ambas,8
SYC,Seychelles,2000,Hombres,1
SYC,Seychelles,2000,Mujeres,1
SYC,Seychelles,2000,Ambas,2
SYC,Seychelles,2000,Hombres,3
SYC,Seychelles,2000,Mujeres,2
SYC,Seychelles,2000,Ambas,5
SYC,Seychelles,2000,Hombres,3
SYC,Seychelles,2000,Mujeres,2
SYC,Seychelles,2000,Ambas,5
SYC,Seychelles,2000,Hombres,2
SYC,Seychelles,2000,Mujeres,1
SYC,Seychelles,2000,Ambas,3
SYC,Seychelles,2000,Hombres,2
SYC,Seychelles,2000,Mujeres,2
SYC,Seychelles,2000,Ambas,4
SYC,Seychelles,2000,Hombres,7
SYC,Seychelles,2000,Mujeres,3
SYC,Seychelles,2000,Ambas,11
SYC,Seychelles,2000,Hombres,11
SYC,Seychelles,2000,Mujeres,4
SYC,Seychelles,2000,Ambas,14
SYC,Seychelles,2000,Hombres,10
SYC,Seychelles,2000,Mujeres,4
SYC,Seychelles,2000,Ambas,13
SYC,Seychelles,2000,Hombres,10
SYC,Seychelles,2000,Mujeres,4
SYC,Seychelles,2000,Ambas,14
SYC,Seychelles,2000,Hombres,13
SYC,Seychelles,2000,Mujeres,5
SYC,Seychelles,2000,Ambas,18
SYC,Seychelles,2000,Hombres,14
SYC,Seychelles,2000,Mujeres,5
SYC,Seychelles,2000,Ambas,19
SYC,Seychelles,2000,Hombres,17
SYC,Seychelles,2000,Mujeres,6
SYC,Seychelles,2000,Ambas,23
SYC,Seychelles,2000,Hombres,19
SYC,Seychelles,2000,Mujeres,7
SYC,Seychelles,2000,Ambas,27
SYC,Seychelles,2000,Hombres,21
SYC,Seychelles,2000,Mujeres,9
SYC,Seychelles,2000,Ambas,29
SYC,Seychelles,2000,Hombres,23
SYC,Seychelles,2000,Mujeres,11
SYC,Seychelles,2000,Ambas,34
SYC,Seychelles,2000,Hombres,24
SYC,Seychelles,2000,Mujeres,13
SYC,Seychelles,2000,Ambas,37
SYC,Seychelles,2000,Hombres,23
SYC,Seychelles,2000,Mujeres,14
SYC,Seychelles,2000,Ambas,37
SYC,Seychelles,2000,Hombres,19
SYC,Seychelles,2000,Mujeres,14
SYC,Seychelles,2000,Ambas,32
SYC,Seychelles,2000,Hombres,19
SYC,Seychelles,2000,Mujeres,21
SYC,Seychelles,2000,Ambas,39
SYC,Seychelles,2000,Hombres,246
SYC,Seychelles,2000,Mujeres,129
SYC,Seychelles,2000,Ambas,375
SYC,Seychelles,2010,Hombres,4
SYC,Seychelles,2010,Mujeres,3
SYC,Seychelles,2010,Ambas,8
SYC,Seychelles,2010,Hombres,1
SYC,Seychelles,2010,Mujeres,1
SYC,Seychelles,2010,Ambas,2
SYC,Seychelles,2010,Hombres,3
SYC,Seychelles,2010,Mujeres,2
SYC,Seychelles,2010,Ambas,5
SYC,Seychelles,2010,Hombres,3
SYC,Seychelles,2010,Mujeres,2
SYC,Seychelles,2010,Ambas,5
SYC,Seychelles,2010,Hombres,2
SYC,Seychelles,2010,Mujeres,2
SYC,Seychelles,2010,Ambas,3
SYC,Seychelles,2010,Hombres,2
SYC,Seychelles,2010,Mujeres,2
SYC,Seychelles,2010,Ambas,4
SYC,Seychelles,2010,Hombres,9
SYC,Seychelles,2010,Mujeres,4
SYC,Seychelles,2010,Ambas,13
SYC,Seychelles,2010,Hombres,14
SYC,Seychelles,2010,Mujeres,4
SYC,Seychelles,2010,Ambas,18
SYC,Seychelles,2010,Hombres,13
SYC,Seychelles,2010,Mujeres,4
SYC,Seychelles,2010,Ambas,17
SYC,Seychelles,2010,Hombres,13
SYC,Seychelles,2010,Mujeres,5
SYC,Seychelles,2010,Ambas,18
SYC,Seychelles,2010,Hombres,18
SYC,Seychelles,2010,Mujeres,7
SYC,Seychelles,2010,Ambas,24
SYC,Seychelles,2010,Hombres,18
SYC,Seychelles,2010,Mujeres,7
SYC,Seychelles,2010,Ambas,25
SYC,Seychelles,2010,Hombres,20
SYC,Seychelles,2010,Mujeres,8
SYC,Seychelles,2010,Ambas,28
SYC,Seychelles,2010,Hombres,24
SYC,Seychelles,2010,Mujeres,10
SYC,Seychelles,2010,Ambas,33
SYC,Seychelles,2010,Hombres,26
SYC,Seychelles,2010,Mujeres,12
SYC,Seychelles,2010,Ambas,38
SYC,Seychelles,2010,Hombres,29
SYC,Seychelles,2010,Mujeres,14
SYC,Seychelles,2010,Ambas,43
SYC,Seychelles,2010,Hombres,29
SYC,Seychelles,2010,Mujeres,16
SYC,Seychelles,2010,Ambas,45
SYC,Seychelles,2010,Hombres,28
SYC,Seychelles,2010,Mujeres,19
SYC,Seychelles,2010,Ambas,47
SYC,Seychelles,2010,Hombres,24
SYC,Seychelles,2010,Mujeres,18
SYC,Seychelles,2010,Ambas,42
SYC,Seychelles,2010,Hombres,25
SYC,Seychelles,2010,Mujeres,28
SYC,Seychelles,2010,Ambas,54
SYC,Seychelles,2010,Hombres,305
SYC,Seychelles,2010,Mujeres,168
SYC,Seychelles,2010,Ambas,472
SYR,Syrian Arab Republic,1970,Hombres,"3,459"
SYR,Syrian Arab Republic,1970,Mujeres,"2,267"
SYR,Syrian Arab Republic,1970,Ambas,"5,726"
SYR,Syrian Arab Republic,1970,Hombres,"1,771"
SYR,Syrian Arab Republic,1970,Mujeres,"1,195"
SYR,Syrian Arab Republic,1970,Ambas,"2,967"
SYR,Syrian Arab Republic,1970,Hombres,"4,932"
SYR,Syrian Arab Republic,1970,Mujeres,"4,316"
SYR,Syrian Arab Republic,1970,Ambas,"9,248"
SYR,Syrian Arab Republic,1970,Hombres,"5,827"
SYR,Syrian Arab Republic,1970,Mujeres,"4,626"
SYR,Syrian Arab Republic,1970,Ambas,"10,452"
SYR,Syrian Arab Republic,1970,Hombres,667
SYR,Syrian Arab Republic,1970,Mujeres,500
SYR,Syrian Arab Republic,1970,Ambas,"1,167"
SYR,Syrian Arab Republic,1970,Hombres,352
SYR,Syrian Arab Republic,1970,Mujeres,216
SYR,Syrian Arab Republic,1970,Ambas,568
SYR,Syrian Arab Republic,1970,Hombres,431
SYR,Syrian Arab Republic,1970,Mujeres,237
SYR,Syrian Arab Republic,1970,Ambas,669
SYR,Syrian Arab Republic,1970,Hombres,457
SYR,Syrian Arab Republic,1970,Mujeres,222
SYR,Syrian Arab Republic,1970,Ambas,680
SYR,Syrian Arab Republic,1970,Hombres,389
SYR,Syrian Arab Republic,1970,Mujeres,218
SYR,Syrian Arab Republic,1970,Ambas,606
SYR,Syrian Arab Republic,1970,Hombres,372
SYR,Syrian Arab Republic,1970,Mujeres,233
SYR,Syrian Arab Republic,1970,Ambas,605
SYR,Syrian Arab Republic,1970,Hombres,438
SYR,Syrian Arab Republic,1970,Mujeres,289
SYR,Syrian Arab Republic,1970,Ambas,727
SYR,Syrian Arab Republic,1970,Hombres,538
SYR,Syrian Arab Republic,1970,Mujeres,328
SYR,Syrian Arab Republic,1970,Ambas,866
SYR,Syrian Arab Republic,1970,Hombres,677
SYR,Syrian Arab Republic,1970,Mujeres,383
