ID,Nombre,Departamento,Municipio
10298,CENTRO ESCOLAR JARDIN INFANTIL METAPANECO ZOILA TENAS DE FIGUEROA,SANTA ANA,METAPÁN
10299,"CENTRO ESCOLAR CASERIO BUENOS AIRES, CANTON SAN ANTONIO LA JUNTA",SANTA ANA,METAPÁN
10302,ESCUELA DE EDUCACION PARVULARIA DE SAN ALEJO,LA UNIÓN,SAN ALEJO
10303,COMPLEJO EDUCATIVO SCHAFIK JORGE HANDAL,LA PAZ,SAN JUAN NONUALCO
10305,INSTITUTO NACIONAL PROFESORA ROSA ORBELINA CAÑAS DE FLORES,MORAZAN,CHILANGA
10307,"CENTRO ESCOLAR CASERIO SAN JUAN ARRIBA , CANTON SAN JUAN",SANTA ANA,METAPÁN
10308,COMPLEJO EDUCATIVO CIUDAD REAL CANTON LOS AMATES,SANTA ANA,SAN SEBASTIÁN SALITRILLO
10309,"CENTRO ESCOLAR CASERIO EL CARMEN, CANTON EL PANAL",SANTA ANA,METAPÁN
10310,CENTRO ESCOLAR REPUBLICA DE MEXICO,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ
10311,INSTITUTO NACIONAL BENJAMIN ESTRADA VALIENTE,SANTA ANA,METAPÁN
10314,"CENTRO ESCOLAR CASERIO LAS TAPIAS, CANTON CAÑAS DULCES",SANTA ANA,METAPÁN
10315,CENTRO ESCOLAR SIHUATEPEQUE,SAN VICENTE,SAN ILDEFONSO
10317,CENTRO ESCOLAR SAN ISIDRO LABRADOR,LA LIBERTAD,TAMANIQUE
10318,CENTRO ESCOLAR CASERIO LOS LLANITOS CANTON SANTA RITA,SANTA ANA,METAPÁN
10319,CENTRO ESCOLAR REPUBLICA DE TURQUIA,SANTA ANA,METAPÁN
10320,CENTRO ESCOLAR CANTON MATALAPA,SANTA ANA,METAPÁN
10321,CENTRO ESCOLAR FRANCISCO SALGUERO LOPEZ,CHALATENANGO,SAN FRANCISCO MORAZÁN
10323,CENTRO ESCOLAR CASERIO EL DESPOBLADO CANTON MALPASO,SANTA ANA,METAPÁN
10324,COLEGIO JOHN DEWEY,SAN SALVADOR,APOPA
10325,"CENTRO ESCOLAR CASERIO SANTA INES, CANTON MATALAPA",SANTA ANA,METAPÁN
10326,CENTRO ESCOLAR CENTRAL GUAJOYO,SANTA ANA,METAPÁN
10327,CENTRO ESCOLAR CANTON CUYUISCAT,SANTA ANA,METAPÁN
10328,CENTRO ESCOLAR CANTON LA CEIBITA,SANTA ANA,METAPÁN
10329,CENTRO ESCOLAR CANTON LA ISLA,SANTA ANA,METAPÁN
10331,CENTRO ESCOLAR JOSE ANTONIO CASTRO VILLALOBOS,SANTA ANA,METAPÁN
10332,COLEGIO DR. LUIS FELIPE BORJA PEREZ,SAN SALVADOR,MEJICANOS
10334,CENTRO ESCOLAR CASERIO EL COLORADO CANTON LA JOYA,SANTA ANA,METAPÁN
10335,CENTRO ESCOLAR CANTON EL LIMO,SANTA ANA,METAPÁN
10336,CENTRO ESCOLAR CASERIO EL AHOGADO CANTON LA ISLA,SANTA ANA,METAPÁN
10338,CENTRO ESCOLAR REPUBLICA FEDERADA CENTROAMERICANA,SANTA ANA,METAPÁN
10341,CENTRO ESCOLAR CANTON SAN MIGUEL INGENIO,SANTA ANA,METAPÁN
10342,CENTRO ESCOLAR PROFESOR JOSE LUIS ERNESTO SANCHEZ,LA LIBERTAD,COLÓN
10343,CENTRO ESCOLAR HUMBERTO PARADA SANDOVAL,SANTA ANA,METAPÁN
10344,CENTRO ESCOLAR FRANCISCO JAVIER GARCIA,SANTA ANA,METAPÁN
10345,CENTRO ESCOLAR CANTON SANTA RITA,SANTA ANA,METAPÁN
10347,CENTRO ESCOLAR CANTON MALPASO,SANTA ANA,METAPÁN
10348,CENTRO ESCOLAR CASERIO EL JICARO CANTON EL PANAL,SANTA ANA,METAPÁN
10349,CENTRO ESCOLAR CATOLICO PADRE ARTURO D'ONOFRIO,USULUTÁN,JUCUAPA
10350,CENTRO ESCOLAR JESUS CORLETO VALIENTE,SANTA ANA,METAPÁN
10351,CENTRO ESCOLAR HACIENDA VIEJA,SANTA ANA,METAPÁN
10353,"CENTRO ESCOLAR CASERIO SAN FRANCISCO, CANTON BELEN GUIJAT",SANTA ANA,METAPÁN
10354,COLEGIO GUADALUPANO DE SAN MIGUEL,SAN MIGUEL,SAN MIGUEL
10355,"CENTRO ESCOLAR CASERIO EL COBANO, CANTON LAS PIEDRAS",SANTA ANA,METAPÁN
10356,CENTRO ESCOLAR CASERIO SAN DIEGO,SANTA ANA,METAPÁN
10358,"CENTRO ESCOLAR CASERIO LA CONCHAGUA, CANTON LAS PIEDRAS",SANTA ANA,METAPÁN
10359,CENTRO ESCOLAR CANTON SAN JUAN,SANTA ANA,METAPÁN
10360,CENTRO ESCOLAR EZEQUIEL GALDAMEZ,SANTA ANA,METAPÁN
10363,CENTRO ESCOLAR CANTON SAN ANTONIO LA JUNTA,SANTA ANA,METAPÁN
10365,CENTRO ESCOLAR AGUSTIN RIVAS VALDES,SANTA ANA,METAPÁN
10366,CENTRO ESCOLAR CANTON SAN JOSE INGENIO,SANTA ANA,METAPÁN
10367,CENTRO ESCOLAR CANTON EL ROSARIO,SANTA ANA,METAPÁN
10368,CENTRO ESCOLAR CANTON TAHUILAPA,SANTA ANA,METAPÁN
10369,CENTRO ESCOLAR RODRIGO J. LEIVA,SANTA ANA,METAPÁN
10370,CENTRO ESCOLAR LUZ GOMEZ,SANTA ANA,METAPÁN
10371,CENTRO ESCOLAR REPUBLICA DE GUATEMALA,SANTA ANA,METAPÁN
10372,ESCUELA DE EDUCACION PARVULARIA SOR JUANA INES DE LA CRUZ,SANTA ANA,METAPÁN
10374,CENTRO ESCOLAR REPUBLICA DE MEXICO,SANTA ANA,METAPÁN
10375,CENTRO ESCOLAR CASERIO EL DESAGUE,SANTA ANA,METAPÁN
10376,CENTRO ESCOLAR HACIENDA OSTUA,SANTA ANA,METAPÁN
10377,CENTRO ESCOLAR CANTON EL TABLON,SANTA ANA,SAN ANTONIO PAJONAL
10379,CENTRO ESCOLAR CANTON EL ANGEL,SANTA ANA,SAN ANTONIO PAJONAL
10380,ESCUELA CRISTIANA CANTON LA MAGDALENA,SANTA ANA,CHALCHUAPA
10381,COMPLEJO EDUCATIVO JOSE MARIA SALAZAR ESPAÑA,SANTA ANA,SAN ANTONIO PAJONAL
10382,COMPLEJO EDUCATIVO DOCTOR ALBERTO LUNA,SANTA ANA,SAN SEBASTIÁN SALITRILLO
10383,CENTRO ESCOLAR CANTON SAN LUIS,SANTA ANA,SAN SEBASTIÁN SALITRILLO
10384,CENTRO ESCOLAR CANTON MONTE ALEGRE,SANTA ANA,SAN SEBASTIÁN SALITRILLO
10385,CENTRO ESCOLAR CANTON LOS AMATES,SANTA ANA,SAN SEBASTIÁN SALITRILLO
10386,CENTRO ESCOLAR PADRE MARIO ADIN CRUZ ZALDIVAR,LA LIBERTAD,ZARAGOZA
10387,PARVULARIA MONSEÑOR JOSE ADOLFO MOJICA,SONSONATE,SONZACATE
10388,CENTRO ESCOLAR JOSE ANTONIO MARTINEZ,SANTA ANA,SANTA ANA
10389,CENTRO ESCOLAR COLONIA EL EDEN,SANTA ANA,SANTA ANA
10390,ESCUELA DE EDUCACION PARVULARIA BARRIO SAN MIGUELITO,SANTA ANA,SANTA ANA
10391,COMPLEJO EDUCATIVO COLONIA RIO ZARCO,SANTA ANA,SANTA ANA
10392,CENTRO ESCOLAR COLONIA SANTA GERTRUDIS,SANTA ANA,SANTA ANA
10393,COLEGIO NUEVO MUNDO,MORAZAN,SAN FRANCISCO GOTERA
10395,ESCUELA DE EDUCACION PARVULARIA COLONIA EL PALMAR,SANTA ANA,SANTA ANA
10396,CENTRO ESCOLAR LOMAS DEL TECANA,SANTA ANA,SANTA ANA
10397,"COLEGIO CRISTIANO ""MARIA ELIZABETH CASTILLO DE MANGANDI""",LA LIBERTAD,QUEZALTEPEQUE
10398,COLEGIO AMIGOS DE ISRAEL,SANTA ANA,SANTA ANA
10399,CENTRO ESCOLAR INSA,SANTA ANA,SANTA ANA
10400,COLEGIO ALICIA MOREL,SAN SALVADOR,SAN SALVADOR
10401,COLEGIO LICENCIADO GUILLERMO GONZALEZ MARTINEZ,LA UNIÓN,SANTA ROSA DE LIMA
10402,CENTRO ESCOLAR CANTON EL PORTEZUELO,SANTA ANA,SANTA ANA
10403,CENTRO ESCOLAR CANTON LOMAS DE SAN MARCELINO,SANTA ANA,SANTA ANA
10404,CENTRO ESCOLAR MONSEÑOR JOSE LOPEZ SANDOVAL,SANTA ANA,SANTA ANA
10407,CENTRO ESCOLAR COLONIA SANTA LEONOR,SANTA ANA,SANTA ANA
10408,COMPLEJO EDUCATIVO PROFESOR JOSE ARNOLDO SERMEÑO,SANTA ANA,SANTA ANA
10409,ESCUELA DE EDUCACION PARVULARIA SANTA ISABEL,SANTA ANA,SANTA ANA
10411,CENTRO ESCOLAR MERCEDES NOVOA,SAN VICENTE,APASTEPEQUE
10412,CENTRO ESCOLAR COLONIA LA FORTUNA,SANTA ANA,SANTA ANA
10414,CENTRO ESCOLAR ESCOLAR LOS GUIROLA CANTON PRIMAVERA,SANTA ANA,SANTA ANA
10415,CENTRO ESCOLAR LICENCIADA CARMEN ELENA CALDERON DE ESCALON,SANTA ANA,SANTA ANA
10417,COMPLEJO EDUCATIVO LLANO LARGO CANTON AYUTA,SANTA ANA,SANTA ANA
10418,CENTRO ESCOLAR CASERIO EL COBANO,SANTA ANA,SANTA ANA
10419,CENTRO ESCOLAR CASERIO EL TULE,SANTA ANA,SANTA ANA
10420,CENTRO ESCOLAR DOCTOR CARLOS MAURICIO MOLINA FONSECA,SANTA ANA,SANTA ANA
10421,CENTRO ESCOLAR TOMAS MEDINA,SANTA ANA,SANTA ANA
10422,CENTRO ESCOLAR COLONIA SAN LUIS,SANTA ANA,SANTA ANA
10423,CENTRO ESCOLAR CASERIO LAS CANOAS SAN JUAN BUENAVISTA,SANTA ANA,SANTA ANA
10424,CENTRO ESCOLAR PROFESORA JUANA DEL CARMEN BARRERA AQUINO,LA LIBERTAD,SAN JUAN OPICO
10426,CENTRO ESCOLAR PINAL DE GRANADA,SANTA ANA,SANTA ANA
10427,CENTRO ESCOLAR CASERIO EL PORTEZUELO CANTON OJOS DE AGUA,SONSONATE,JUAYÚA
10428,COMPLEJO EDUCATIVO HACIENDA SAN CAYETANO,SANTA ANA,SANTA ANA
10429,CENTRO ESCOLAR TRANSITO CIENFUEGOS,SANTA ANA,SANTA ANA
10430,COMPLEJO EDUCATIVO PRESBITERO RAFAEL PAZ FUENTES,SANTA ANA,SANTA ANA
10431,CENTRO ESCOLAR DOCTOR SALVADOR AYALA,SANTA ANA,SANTA ANA
10432,CENTRO ESCOLAR CASERIO EL MORRO N° 2 CANTON TALCOMUNCA,SONSONATE,IZALCO
10433,CENTRO ESCOLAR REPUBLICA FEDERAL DE ALEMANIA,SANTA ANA,SANTA ANA
10434,INSTITUTO NACIONAL DE SAN ISIDRO,MORAZAN,SAN ISIDRO
10435,ESCUELA DE EDUCACION PARVULARIA JERUSALEN,LA PAZ,JERUSALÉN
10436,CENTRO ESCOLAR ANGELA MEDINA GOMEZ,SANTA ANA,SANTA ANA
10437,CENTRO ESCOLAR FINCA EL PARAISO,SANTA ANA,SANTA ANA
10438,COMPLEJO EDUCATIVO MANUEL MONEDERO,SANTA ANA,SANTA ANA
10439,CENTRO ESCOLAR JUAN JOSE BERNAL,SANTA ANA,SANTA ANA
10440,CENTRO ESCOLAR VALLE EL MATAZANO,SANTA ANA,SANTA ANA
10441,CENTRO ESCOLAR VALLE LOS ELIZONDOS,SANTA ANA,SANTA ANA
10442,CENTRO ESCOLAR RAFAEL ALVAREZ ANGEL,SANTA ANA,SANTA ANA
10443,CENTRO ESCOLAR CANTON EL RANCHADOR,SANTA ANA,SANTA ANA
10444,CENTRO ESCOLAR CANTON LOS APOYOS,SANTA ANA,SANTA ANA
10446,"COMPLEJO EDUCATIVO ""EMILIO MARTÍNEZ""",SANTA ANA,SANTA ANA
10447,CENTRO ESCOLAR CASERIO EL AMATILLO,SANTA ANA,SANTA ANA
10448,CENTRO ESCOLAR CANTON OCHUPSE ABAJO,SANTA ANA,SANTA ANA
10449,CENTRO ESCOLAR FINCA SAN FRANCISCO,SANTA ANA,SANTA ANA
10450,COLEGIO CORONEL MILTON ANTONIO ANDRADE CABRERA,SANTA ANA,SANTA ANA
10451,CENTRO ESCOLAR CASERIO LA ESPERANZA CANTON PINALITO,SANTA ANA,SANTA ANA
10452,"CENTRO ESCOLAR VALLE EL CARMEN, CANTON NATIVIDAD",SANTA ANA,SANTA ANA
10453,CENTRO ESCOLAR ANTONIA MORAN DE LOBATO,SANTA ANA,SANTA ANA
10454,CENTRO ESCOLAR OCHUPSE ARRIBA,SANTA ANA,SANTA ANA
10455,CENTRO ESCOLAR CANTON EL PINALON,SANTA ANA,SANTA ANA
10456,ESCUELA DE EDUCACION PARVULARIA SAN RAFAEL,SANTA ANA,SANTA ANA
10457,ESCUELA DE EDUCACION PARVULARIA BARRIO SAN MIGUELITO,SANTA ANA,SANTA ANA
10458,ESCUELA DE EDUCACION PARVULARIA GUARDERIA Y REFUGIO INFANTIL,SANTA ANA,SANTA ANA
10459,COMPLEJO EDUCATIVO DOCTOR MANUEL PARADA SALGADO,SANTA ANA,SANTA ANA
10461,CENTRO ESCOLAR JOSE ALEJANDRO CABRERA,SANTA ANA,SANTA ANA
10462,CENTRO ESCOLAR CANTON TABLON MATAZANO,SANTA ANA,SANTA ANA
10463,CENTRO ESCOLAR TEODORO MORENO,SANTA ANA,SANTA ANA
10464,CENTRO ESCOLAR CANTON FLOR AMARILLA ARRIBA,SANTA ANA,SANTA ANA
10465,CENTRO ESCOLAR CASERIO EL BEJUCO,SANTA ANA,SANTA ANA
10466,CENTRO ESCOLAR CANTON LAS ARADAS,SANTA ANA,SANTA ANA
10467,CENTRO ESCOLAR JOSE LUCIO MARTINEZ,SANTA ANA,SANTA ANA
10468,COMPLEJO EDUCATIVO FE Y ALEGRIA LA MERCED,SANTA ANA,SANTA ANA
10469,CENTRO ESCOLAR RAFAEL ALVAREZ LALINDE,SANTA ANA,SANTA ANA
10470,COMPLEJO EDUCATIVO PROFESOR MARTIN ROMEO MONTERROSA RODRIGUEZ,SANTA ANA,SANTA ANA
10471,CENTRO ESCOLAR FLORINDA GONZALEZ,SANTA ANA,SANTA ANA
10472,CENTRO ESCOLAR CATOLICO LA SANTA CRUZ AJULUCO,CABAÑAS,ILOBASCO
10473,COLEGIO METODISTA AHUACHAPANECO,AHUACHAPAN,AHUACHAPÁN
10474,COLEGIO RESIDENCIAL VILLA PRIMAVERA,LA LIBERTAD,QUEZALTEPEQUE
10475,COLEGIO DE LAS AMERICAS,AHUACHAPAN,ATIQUIZAYA
10476,ESCUELA DE EDUCACION PARVULARIA SANTA ANA,SANTA ANA,SANTA ANA
10477,ESCUELA DE EDUCACION PARVULARIA PROFESORA MARIA ELVIRA SIFONTES,SANTA ANA,SANTA ANA
10478,COLEGIO PAULA FOX,LA LIBERTAD,COLÓN
10479,ESCUELA DE EDUCACION PARVULARIA DOCTOR FEDERICO VIDES,SANTA ANA,SANTA ANA
10480,ESCUELA DE EDUCACION PARVULARIA YOLANDA RAMIREZ DE DIAZ,SANTA ANA,SANTA ANA
10481,ESCUELA DE EDUCACION PARVULARIA SANTA LUCIA,SANTA ANA,SANTA ANA
10482,COLEGIO ANTONIO GARCIA PONCE,LA LIBERTAD,COLÓN
10483,CENTRO ESCOLAR SANTA ANA CALIFORNIA,SANTA ANA,SANTA ANA
10484,COMPLEJO EDUCATIVO COLONIA QUIÑONEZ,SANTA ANA,SANTA ANA
10485,CENTRO ESCOLAR NAPOLEON RIOS,SANTA ANA,SANTA ANA
10486,CENTRO ESCOLAR JOSE MARTI,SANTA ANA,SANTA ANA
10487,CENTRO ESCOLAR REPUBLICA DE VENEZUELA,SANTA ANA,SANTA ANA
10488,CENTRO ESCOLAR GENERAL FRANCISCO MORAZAN,SANTA ANA,SANTA ANA
10489,CENTRO ESCOLAR CLUB DE LEONES,SANTA ANA,SANTA ANA
10490,"COLEGIO ""WILLIAM KILPATRICK""",SAN SALVADOR,MEJICANOS
10491,COMPLEJO EDUCATIVO CAPITAN GENERAL GERARDO BARRIOS,SANTA ANA,SANTA ANA
10492,CENTRO ESCOLAR DOCTOR HUMBERTO QUINTERO,SANTA ANA,SANTA ANA
10493,CENTRO ESCOLAR SANTA LUCIA,SANTA ANA,SANTA ANA
10494,CENTRO ESCOLAR LEOPOLDO NUÑEZ,SANTA ANA,SANTA ANA
10495,CENTRO ESCOLAR JOSE MARIANO MENDEZ,SANTA ANA,SANTA ANA
10496,CENTRO ESCOLAR TOMAS MEDINA,SANTA ANA,SANTA ANA
10497,CENTRO ESCOLAR PROFESOR FELIX CANIZALEZ,SANTA ANA,SANTA ANA
10498,CENTRO ESCOLAR LEOPOLDO MAYEN TORRES,SANTA ANA,SANTA ANA
10499,COMPLEJO EDUCATIVO SANTA ROSA GUACHIPILIN,SANTA ANA,SANTA ROSA GUACHIPILÍN
10500,COMPLEJO EDUCATIVO CIUDAD DE TORONTO,SANTA ANA,SANTA ROSA GUACHIPILÍN
10502,CENTRO ESCOLAR CANTON SAN FRANCISCO APANTA,SANTA ANA,SANTA ROSA GUACHIPILÍN
10503,CENTRO ESCOLAR CANTON SAN JOSE CAPULIN,SANTA ANA,SANTA ROSA GUACHIPILÍN
10504,COLEGIO DE ZARAGOZA,LA LIBERTAD,ZARAGOZA
10505,COLEGIO GOLDA MEIR,SAN SALVADOR,SAN SALVADOR
10506,COLEGIO BASILEA,SANTA ANA,SANTA ANA
10507,CENTRO ESCOLAR CANTON PALO GALAN,SANTA ANA,SANTA ROSA GUACHIPILÍN
10510,CENTRO ESCOLAR CANTON PILETAS,SANTA ANA,SANTIAGO DE LA FRONTERA
10512,CENTRO ESCOLAR CANTON SANTA CRUZ,SANTA ANA,SANTIAGO DE LA FRONTERA
10513,COMPLEJO EDUCATIVO SANTIAGO DE LA FRONTERA,SANTA ANA,SANTIAGO DE LA FRONTERA
10515,"CENTRO TERNURA, MINISTERIO DE RELACIONES EXTERIORES",LA LIBERTAD,ANTIGUO CUSCATLÁN
10516,ESCUELA DE EDUCACION PARVULARIA DE SAN JULIAN,SONSONATE,SAN JULIÁN
10521,COMPLEJO EDUCATIVO PROFESOR ARMANDO ACEVEDO ACEVEDO,SANTA ANA,TEXISTEPEQUE
10522,CENTRO ESCOLAR DOCTOR CARLOS A. HERRERA REBOLLO,SANTA ANA,TEXISTEPEQUE
10523,CENTRO ESCOLAR CASERIO SAN JOSE EL SOMPOPO,SANTA ANA,TEXISTEPEQUE
10524,"CENTRO ESCOLAR CASERIO LAS CASITAS, CANTON SANTO TOMAS",SANTA ANA,TEXISTEPEQUE
10525,CENTRO ESCOLAR CANTON EL JUTE,SANTA ANA,TEXISTEPEQUE
10526,COMPLEJO EDUCATIVO CANTON EL PARAISO,SANTA ANA,TEXISTEPEQUE
10527,"CENTRO ESCOLAR CASERIO TEXIS JUNCTION, CANTON CHILCUYO",SANTA ANA,TEXISTEPEQUE
10528,"CENTRO ESCOLAR CASERIO SAN JOSE EL TRIUNFO, CANTON CHILCUYO",SANTA ANA,TEXISTEPEQUE
10529,COLEGIO TIEMPO PARA NIÑOS,SAN SALVADOR,SAN SALVADOR
10531,COLEGIO DE MEJICANOS,SAN SALVADOR,MEJICANOS
10534,CENTRO ESCOLAR CASERIO OJO DE AGUA CANTON SAN MIGUEL,SANTA ANA,TEXISTEPEQUE
10535,CENTRO ESCOLAR SALVADOR MARTINEZ FIGUEROA,SANTA ANA,TEXISTEPEQUE
10536,ESCUELA DE EDUCACION PARVULARIA JOSEFINA GUERRA VIUDA DE LINARES,SANTA ANA,TEXISTEPEQUE
10537,CENTRO ESCOLAR CASERIO AGUACATAL,SANTA ANA,TEXISTEPEQUE
10539,CENTRO DE DESARROLLO INFANTIL MIS PRIMEROS AMIGUITOS,LA LIBERTAD,SANTA TECLA
10540,CENTRO ESCOLAR ALEJANDRO GUERRA ESCOBAR,SANTA ANA,TEXISTEPEQUE
10541,"CENTRO ESCOLAR CASERIO AZACUALPA, CANTON CHILCUYO",SANTA ANA,TEXISTEPEQUE
10542,CENTRO ESCOLAR JOSE ABEL PERAZA,SANTA ANA,TEXISTEPEQUE
10543,CENTRO ESCOLAR MAGDALENO BARCENAS FLORES,SANTA ANA,TEXISTEPEQUE
10544,CENTRO ESCOLAR BERN GRABS,SONSONATE,ACAJUTLA
10545,CENTRO ESCOLAR JULIAN VASQUEZ ROJAS,SONSONATE,ACAJUTLA
10546,CENTRO ESCOLAR COLONIA NUEVA ACAJUTLA,SONSONATE,ACAJUTLA
10548,COMPLEJO EDUCATIVO FE Y ALEGRIA COLONIA LOS LAURELES,SONSONATE,ACAJUTLA
10549,CENTRO ESCOLAR SANTA AGUEDA,SONSONATE,ACAJUTLA
10550,COLEGIO DE ACAJUTLA,SONSONATE,ACAJUTLA
10551,CENTRO ESCOLAR CANTON LA COQUERA,SONSONATE,ACAJUTLA
10552,CENTRO ESCOLAR COLONIA ALVARADO,SONSONATE,ACAJUTLA
10553,INSTITUTO NACIONAL DE ACAJUTLA,SONSONATE,ACAJUTLA
10555,LICEO SAN CARLOS,LA UNIÓN,LA UNIÓN
10556,CENTRO ESCOLAR HACIENDA GRANDE CANTON SAN JULIAN,SONSONATE,ACAJUTLA
10557,COLEGIO REVERENDO DONALD WILLIAM BENNER,SAN SALVADOR,SANTIAGO TEXACUANGOS
10558,COMPLEJO EDUCATIVO JUAN JOSE CAÑAS,SONSONATE,ACAJUTLA
10559,CENTRO ESCOLAR CANTON EL SUNZA,SONSONATE,ACAJUTLA
10560,CENTRO ESCOLAR CANTON EL AMATAL,SONSONATE,ACAJUTLA
10561,COMPLEJO EDUCATIVO RENE ARMANDO ARCE SUAREZ,SONSONATE,ACAJUTLA
10562,COMPLEJO EDUCATIVO INGENIERO RODOLFO ENRIQUE VELA MANZANO,SONSONATE,ACAJUTLA
10563,CENTRO ESCOLAR BARRIO EL CAMPAMENTO FE Y ALEGRIA,SONSONATE,ACAJUTLA
10564,COMPLEJO EDUCATIVO CASERIO BELEN CANTON SUNCITA,SONSONATE,ACAJUTLA
10565,CENTRO ESCOLAR CANTON MORRO GRANDE,SONSONATE,ACAJUTLA
10566,"CENTRO ESCOLAR CASERIO EL MORA, CANTON METALIO",SONSONATE,ACAJUTLA
10567,CENTRO ESCOLAR PLAYA LOS COBANOS CANTON PUNTA REMEDIOS,SONSONATE,ACAJUTLA
10568,COMPLEJO EDUCATIVO HACIENDA METALIO,SONSONATE,ACAJUTLA
10569,CENTRO ESCOLAR LIZANDRO LARIN ZEPEDA,SONSONATE,ACAJUTLA
10570,ESCUELA DE EDUCACION PARVULARIA DE ACAJUTLA,SONSONATE,ACAJUTLA
10571,COLEGIO FLAVIO JOSEFO,LA LIBERTAD,ZARAGOZA
10572,CENTRO ESCOLAR DE ARMENIA,SONSONATE,ARMENIA
10573,CENTRO ESCOLAR ALBERTO GUERRA TRIGUEROS,SONSONATE,ARMENIA
10574,ESCUELA DE EDUCACION PARVULARIA ARMENIA,SONSONATE,ARMENIA
10575,CENTRO ESCOLAR CANTON LOS MANGOS,SONSONATE,ARMENIA
10576,CENTRO ESCOLAR CANTON AZACUALPA,SONSONATE,ARMENIA
10577,CENTRO ESCOLAR CANTON EL ROSARIO,SONSONATE,ARMENIA
10578,CENTRO ESCOLAR CANTON LA PUERTA,SONSONATE,ARMENIA
10579,CENTRO ESCOLAR CANTON EL GUAYABO,SONSONATE,ARMENIA
10580,CENTRO ESCOLAR CANTON TRES CEIBA,SONSONATE,ARMENIA
10581,COMPLEJO EDUCATIVO CATOLICO SAN ANTONIO DE PADUA,LA LIBERTAD,SACACOYO
10582,CENTRO ESCOLAR BACHILLER RUBEN A. RODRIGUEZ CASERES,SONSONATE,ARMENIA
10583,"COMPLEJO EDUCATIVO HACIENDA COPAPAYO, CANTON TRES CEIBAS",SONSONATE,ARMENIA
10585,INSTITUTO NACIONAL DE ARMENIA,SONSONATE,ARMENIA
10586,CENTRO ESCOLAR JUAN JOSE SOLORZANO,SONSONATE,ARMENIA
10587,CENTRO ESCOLAR JUAN RAMON URIARTE,SONSONATE,ARMENIA
10588,COMPLEJO EDUCATIVO REPUBLICA DE CHINA,SONSONATE,CALUCO
10589,CENTRO ESCOLAR CANTON EL ZAPOTE,SONSONATE,CALUCO
10590,CENTRO ESCOLAR CANTON SUQUIAT,SONSONATE,CALUCO
10593,COLEGIO EL PRINCIPITO Y LA ROSA,LA LIBERTAD,SAN JUAN OPICO
10594,COMPLEJO EDUCATIVO CANTON PLAN DE AMAYO,SONSONATE,CALUCO
10595,COLEGIO CAMINITOS,LA LIBERTAD,SANTA TECLA
10596,COMPLEJO EDUCATIVO CRISTOBAL IBARRA MEJICANOS,SONSONATE,CUISNAHUAT
10597,"JARDÍN INFANTIL ""PEQUEÑAS ESTRELLAS""",LA UNIÓN,SANTA ROSA DE LIMA
10598,COLEGIO GOTITAS MAGICAS,SAN SALVADOR,SAN SALVADOR
10599,COLEGIO CRECIENDO CON MONTESSORI,SAN SALVADOR,SAN SALVADOR
10600,LICEO DOCTOR JOSE LEIVA LEON,SAN SALVADOR,SAN MARTÍN
10601,CENTRO ESCOLAR CANTON EL COROZAL,SONSONATE,ISHUATÁN
10602,CENTRO ESCOLAR CANTON ATILUYA,SONSONATE,ISHUATÁN
10603,CENTRO ESCOLAR CANTON PASO DE CANOAS,SONSONATE,ISHUATÁN
10605,"CENTRO ESCOLAR CASERIO BUENA VISTA, CANTON LAS PIEDRAS",SONSONATE,ISHUATÁN
10606,"CENTRO ESCOLAR HACIENDA LA SEGOVIAS, CANTON PASO DE CANOAS",SONSONATE,ISHUATÁN
10607,LICEO ABRAHAM LINCOLN,SAN SALVADOR,APOPA
10608,COMPLEJO EDUCATIVO MARIA MENDOZA DE BARATTA,SONSONATE,ISHUATÁN
10609,CENTRO DE EDUCACION INICIAL Y PARVULARIA PREPARE,SAN SALVADOR,SAN SALVADOR
10611,COLEGIO MARIA MONTESSORI,SONSONATE,NAHUIZALCO
10612,JARDIN DE NIÑOS JUGANDO Y APRENDIENDO,SAN SALVADOR,ILOPANGO
10613,COLEGIO CARLOS ANTONIO DARDANO PELEGERO,SAN SALVADOR,ILOPANGO
10614,CENTRO ESCOLAR CASERIO SAN MIGUEL CANTON SAN ISIDRO,SONSONATE,IZALCO
10615,CENTRO ESCOLAR SANTA MARTA LAS TRINCHERAS CANTON PIEDRAS PACHAS,SONSONATE,IZALCO
10616,INSTITUTO NACIONAL DE GUAYMANGO,AHUACHAPAN,GUAYMANGO
10617,CENTRO ESCOLAR CANTON TAPALSHUCUT,SONSONATE,IZALCO
10618,INSTITUTO NACIONAL DE IZALCO,SONSONATE,IZALCO
10620,"CENTRO ESCOLAR CASERIO ROSARIO CEREN, CANTON JOYA DE CEREN",SONSONATE,IZALCO
10621,CENTRO ESCOLAR CANTON CEIBA DEL CHARCO,SONSONATE,IZALCO
10622,COMPLEJO EDUCATIVO CANTON LAS LAJAS,SONSONATE,IZALCO
10623,CENTRO ESCOLAR CANTON TRES CEIBAS,SONSONATE,IZALCO
10624,CENTRO ESCOLAR CANTON PIEDRAS PACHAS,SONSONATE,IZALCO
10625,CENTRO ESCOLAR MARGARITA ZALDIVAR DE WILSON,SONSONATE,IZALCO
10626,COMPLEJO EDUCATIVO CANTON SAN ISIDRO,SONSONATE,IZALCO
10627,CENTRO ESCOLAR CANTON CUYAGUALO,SONSONATE,IZALCO
10628,COLEGIO ROSITA DE RUBIO,SAN MIGUEL,SAN MIGUEL
